,align,no_align,time,distance,n_proj,n_epochs,seed,subject,target_subject,multifreq,reg,dataset,resample,epoch_tmin,epoch_tmax,cov_fs,cov_time_window,cross_subject,lr
990,0.415,0.415,2.2596311569213867,logsw,500,500,7490,11,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
991,0.535,0.625,2.272064685821533,logsw,500,500,7490,11,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
992,0.36,0.49,2.2739782333374023,logsw,500,500,7490,11,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
993,0.535,0.535,2.267630100250244,logsw,500,500,7490,11,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
994,1.0,1.0,0.0,logsw,500,500,7490,11,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
995,0.445,0.46,2.263141393661499,logsw,500,500,7490,11,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
996,0.53,0.545,2.2658705711364746,logsw,500,500,7490,12,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
997,0.47,0.46,2.251068115234375,logsw,500,500,7490,12,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
998,0.58,0.495,2.2358224391937256,logsw,500,500,7490,12,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
999,0.335,0.325,2.250547170639038,logsw,500,500,7490,12,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1000,0.435,0.465,2.2581982612609863,logsw,500,500,7490,12,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1001,0.495,0.5,2.2479233741760254,logsw,500,500,7490,12,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1002,0.54,0.55,2.2690083980560303,logsw,500,500,7490,12,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1003,0.54,0.505,2.228679656982422,logsw,500,500,7490,12,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1004,0.585,0.595,2.326650857925415,logsw,500,500,7490,12,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1005,0.505,0.52,2.2661471366882324,logsw,500,500,7490,12,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1006,0.355,0.385,2.266665458679199,logsw,500,500,7490,12,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1007,1.0,1.0,0.0,logsw,500,500,7490,12,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1008,1.0,1.0,0.0,logsw,500,500,7066,1,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1009,0.92,0.5,2.2488327026367188,logsw,500,500,7066,1,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1010,0.845,0.505,2.271609306335449,logsw,500,500,7066,1,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1011,0.825,0.5,2.263787269592285,logsw,500,500,7066,1,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1012,0.735,0.5,2.270730972290039,logsw,500,500,7066,1,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1013,0.525,0.515,2.2529296875,logsw,500,500,7066,1,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1014,0.635,0.5,2.2417423725128174,logsw,500,500,7066,1,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1015,0.54,0.5,2.2499642372131348,logsw,500,500,7066,1,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1016,0.595,0.5,2.3428218364715576,logsw,500,500,7066,1,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1017,0.63,0.5,2.28729248046875,logsw,500,500,7066,1,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1018,0.54,0.5,2.7998716831207275,logsw,500,500,7066,1,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1019,0.515,0.5,2.2611727714538574,logsw,500,500,7066,1,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1020,0.975,0.5,2.241758346557617,logsw,500,500,7066,2,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1021,1.0,1.0,0.0,logsw,500,500,7066,2,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1022,0.85,0.64,2.267643928527832,logsw,500,500,7066,2,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1023,0.81,0.82,2.269331216812134,logsw,500,500,7066,2,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1024,0.645,0.51,2.2560081481933594,logsw,500,500,7066,2,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1025,0.55,0.5,2.258395195007324,logsw,500,500,7066,2,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1026,0.64,0.605,2.298887014389038,logsw,500,500,7066,2,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1027,0.565,0.52,2.2320127487182617,logsw,500,500,7066,2,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1028,0.54,0.575,2.241956949234009,logsw,500,500,7066,2,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1029,0.58,0.565,2.274807929992676,logsw,500,500,7066,2,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1030,0.515,0.51,2.2451629638671875,logsw,500,500,7066,2,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1031,0.555,0.51,2.2511956691741943,logsw,500,500,7066,2,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1032,0.955,0.83,2.2574613094329834,logsw,500,500,7066,3,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1033,0.905,0.605,2.2526679039001465,logsw,500,500,7066,3,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1034,1.0,1.0,0.0,logsw,500,500,7066,3,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1035,0.8,0.61,2.25773286819458,logsw,500,500,7066,3,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1036,0.71,0.5,2.2515993118286133,logsw,500,500,7066,3,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1037,0.57,0.545,2.2497568130493164,logsw,500,500,7066,3,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1038,0.665,0.51,2.2388079166412354,logsw,500,500,7066,3,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1039,0.565,0.5,2.2415597438812256,logsw,500,500,7066,3,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1040,0.595,0.5,2.280280351638794,logsw,500,500,7066,3,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1041,0.525,0.5,2.2527244091033936,logsw,500,500,7066,3,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1042,0.415,0.5,2.2598416805267334,logsw,500,500,7066,3,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1043,0.56,0.5,2.2385499477386475,logsw,500,500,7066,3,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1044,0.92,0.5,2.443039655685425,logsw,500,500,7066,4,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1045,0.855,0.82,2.243248224258423,logsw,500,500,7066,4,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1046,0.795,0.655,2.368718147277832,logsw,500,500,7066,4,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1047,1.0,1.0,0.0,logsw,500,500,7066,4,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1048,0.62,0.505,2.2833642959594727,logsw,500,500,7066,4,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1049,0.53,0.535,2.253875494003296,logsw,500,500,7066,4,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1050,0.555,0.58,2.2625601291656494,logsw,500,500,7066,4,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1051,0.55,0.495,2.2593791484832764,logsw,500,500,7066,4,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1052,0.59,0.54,2.2674126625061035,logsw,500,500,7066,4,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1053,0.605,0.565,2.2394473552703857,logsw,500,500,7066,4,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1054,0.55,0.54,2.287644147872925,logsw,500,500,7066,4,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1055,0.515,0.515,2.4380364418029785,logsw,500,500,7066,4,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1056,0.94,0.55,2.263908624649048,logsw,500,500,7066,5,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1057,0.9,0.715,2.256702423095703,logsw,500,500,7066,5,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1058,0.795,0.745,2.2722132205963135,logsw,500,500,7066,5,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1059,0.79,0.665,2.2574706077575684,logsw,500,500,7066,5,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1060,1.0,1.0,0.0,logsw,500,500,7066,5,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1061,0.59,0.6,2.253988742828369,logsw,500,500,7066,5,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1062,0.705,0.67,2.241642713546753,logsw,500,500,7066,5,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1063,0.51,0.435,2.2522761821746826,logsw,500,500,7066,5,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1064,0.58,0.505,2.242077589035034,logsw,500,500,7066,5,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1065,0.565,0.51,3.802670478820801,logsw,500,500,7066,5,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1066,0.555,0.575,2.2546677589416504,logsw,500,500,7066,5,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1067,0.525,0.47,2.2990376949310303,logsw,500,500,7066,5,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1068,0.87,0.51,2.2637879848480225,logsw,500,500,7066,6,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1069,0.785,0.63,2.253169059753418,logsw,500,500,7066,6,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1070,0.695,0.695,2.2554831504821777,logsw,500,500,7066,6,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1071,0.675,0.595,2.2943508625030518,logsw,500,500,7066,6,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1072,0.58,0.505,2.247117280960083,logsw,500,500,7066,6,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1073,1.0,1.0,0.0,logsw,500,500,7066,6,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1074,0.66,0.66,2.42840838432312,logsw,500,500,7066,6,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1075,0.575,0.54,2.2700417041778564,logsw,500,500,7066,6,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1076,0.605,0.525,2.243022918701172,logsw,500,500,7066,6,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1077,0.575,0.58,2.2343525886535645,logsw,500,500,7066,6,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1078,0.41,0.52,2.256721019744873,logsw,500,500,7066,6,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1079,0.495,0.495,2.245389938354492,logsw,500,500,7066,6,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1080,0.53,0.505,2.2776317596435547,logsw,500,500,7066,7,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1081,0.685,0.58,2.2512335777282715,logsw,500,500,7066,7,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1082,0.54,0.535,2.2512366771698,logsw,500,500,7066,7,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1083,0.595,0.535,2.2673439979553223,logsw,500,500,7066,7,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1084,0.625,0.52,2.2714076042175293,logsw,500,500,7066,7,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1085,0.59,0.55,2.2600433826446533,logsw,500,500,7066,7,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1086,1.0,1.0,0.0,logsw,500,500,7066,7,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1087,0.545,0.565,2.2688753604888916,logsw,500,500,7066,7,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1088,0.535,0.505,2.266115665435791,logsw,500,500,7066,7,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1089,0.525,0.515,2.250325918197632,logsw,500,500,7066,7,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1090,0.535,0.5,2.2394120693206787,logsw,500,500,7066,7,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1091,0.51,0.535,2.280576467514038,logsw,500,500,7066,7,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1092,0.67,0.5,2.2720189094543457,logsw,500,500,7066,8,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1093,0.725,0.59,2.246018886566162,logsw,500,500,7066,8,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1094,0.71,0.535,2.2871429920196533,logsw,500,500,7066,8,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1095,0.705,0.71,2.2482378482818604,logsw,500,500,7066,8,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1096,0.515,0.465,2.269016981124878,logsw,500,500,7066,8,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1097,0.525,0.54,2.248755693435669,logsw,500,500,7066,8,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1098,0.57,0.505,2.2614243030548096,logsw,500,500,7066,8,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1099,1.0,1.0,0.0,logsw,500,500,7066,8,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1100,0.56,0.55,2.2662241458892822,logsw,500,500,7066,8,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1101,0.56,0.585,2.263819932937622,logsw,500,500,7066,8,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1102,0.515,0.535,2.283761739730835,logsw,500,500,7066,8,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1103,0.55,0.5,2.26237416267395,logsw,500,500,7066,8,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1104,0.94,0.5,2.276604175567627,logsw,500,500,7066,9,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1105,0.77,0.77,2.250861406326294,logsw,500,500,7066,9,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1106,0.795,0.595,2.29974365234375,logsw,500,500,7066,9,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1107,0.77,0.745,2.267362356185913,logsw,500,500,7066,9,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1108,0.645,0.51,2.26155161857605,logsw,500,500,7066,9,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1109,0.605,0.56,2.2503461837768555,logsw,500,500,7066,9,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1110,0.58,0.595,2.2625832557678223,logsw,500,500,7066,9,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1111,0.57,0.545,2.26998233795166,logsw,500,500,7066,9,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1112,1.0,1.0,0.0,logsw,500,500,7066,9,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1113,0.565,0.6,2.2723429203033447,logsw,500,500,7066,9,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1114,0.405,0.45,2.2710304260253906,logsw,500,500,7066,9,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1115,0.555,0.57,2.2576208114624023,logsw,500,500,7066,9,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1116,0.875,0.5,2.251462459564209,logsw,500,500,7066,10,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1117,0.795,0.575,2.254164934158325,logsw,500,500,7066,10,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1118,0.535,0.58,2.3029565811157227,logsw,500,500,7066,10,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1119,0.64,0.665,2.281808853149414,logsw,500,500,7066,10,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1120,0.565,0.5,2.251122236251831,logsw,500,500,7066,10,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1121,0.545,0.535,2.6736719608306885,logsw,500,500,7066,10,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1122,0.605,0.525,2.2605576515197754,logsw,500,500,7066,10,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1123,0.57,0.595,2.2511985301971436,logsw,500,500,7066,10,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1124,0.515,0.53,2.2798283100128174,logsw,500,500,7066,10,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1125,1.0,1.0,0.0,logsw,500,500,7066,10,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1126,0.6,0.48,2.262725591659546,logsw,500,500,7066,10,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1127,0.46,0.51,2.233306884765625,logsw,500,500,7066,10,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1128,0.405,0.5,2.258871555328369,logsw,500,500,7066,11,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1129,0.725,0.565,2.2538352012634277,logsw,500,500,7066,11,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1130,0.435,0.47,2.2479939460754395,logsw,500,500,7066,11,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1131,0.565,0.58,2.2548775672912598,logsw,500,500,7066,11,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1132,0.49,0.505,2.3323187828063965,logsw,500,500,7066,11,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1133,0.48,0.47,2.252444267272949,logsw,500,500,7066,11,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1134,0.42,0.415,2.2647969722747803,logsw,500,500,7066,11,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1135,0.535,0.625,2.266571044921875,logsw,500,500,7066,11,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1136,0.345,0.49,2.2450363636016846,logsw,500,500,7066,11,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1137,0.53,0.535,2.260128974914551,logsw,500,500,7066,11,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1138,1.0,1.0,0.0,logsw,500,500,7066,11,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1139,0.445,0.46,2.2383627891540527,logsw,500,500,7066,11,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1140,0.515,0.545,2.2263665199279785,logsw,500,500,7066,12,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1141,0.535,0.46,2.2424843311309814,logsw,500,500,7066,12,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1142,0.555,0.495,2.270871877670288,logsw,500,500,7066,12,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1143,0.34,0.325,2.252610206604004,logsw,500,500,7066,12,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1144,0.425,0.465,2.232128381729126,logsw,500,500,7066,12,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1145,0.515,0.5,2.251946449279785,logsw,500,500,7066,12,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1146,0.575,0.55,2.2818422317504883,logsw,500,500,7066,12,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1147,0.54,0.505,2.287327289581299,logsw,500,500,7066,12,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1148,0.565,0.595,2.2510011196136475,logsw,500,500,7066,12,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1149,0.49,0.52,2.254429340362549,logsw,500,500,7066,12,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1150,0.345,0.385,2.252991199493408,logsw,500,500,7066,12,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1151,1.0,1.0,0.0,logsw,500,500,7066,12,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1152,1.0,1.0,0.0,logsw,500,500,1884,1,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1153,0.93,0.5,2.244558334350586,logsw,500,500,1884,1,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1154,0.84,0.505,2.258511781692505,logsw,500,500,1884,1,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1155,0.83,0.5,2.2793946266174316,logsw,500,500,1884,1,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1156,0.765,0.5,2.284594774246216,logsw,500,500,1884,1,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1157,0.535,0.515,2.251138210296631,logsw,500,500,1884,1,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1158,0.635,0.5,2.8768534660339355,logsw,500,500,1884,1,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1159,0.55,0.5,2.2557191848754883,logsw,500,500,1884,1,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1160,0.61,0.5,2.263404130935669,logsw,500,500,1884,1,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1161,0.61,0.5,2.247983455657959,logsw,500,500,1884,1,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1162,0.53,0.5,3.673936128616333,logsw,500,500,1884,1,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1163,0.52,0.5,2.2658820152282715,logsw,500,500,1884,1,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1164,0.98,0.5,2.2729876041412354,logsw,500,500,1884,2,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1165,1.0,1.0,0.0,logsw,500,500,1884,2,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1166,0.855,0.64,2.240640163421631,logsw,500,500,1884,2,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1167,0.825,0.82,2.241363525390625,logsw,500,500,1884,2,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1168,0.645,0.51,2.248523235321045,logsw,500,500,1884,2,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1169,0.565,0.5,2.234628438949585,logsw,500,500,1884,2,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1170,0.63,0.605,2.2577309608459473,logsw,500,500,1884,2,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1171,0.555,0.52,2.253178834915161,logsw,500,500,1884,2,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1172,0.55,0.575,2.2546825408935547,logsw,500,500,1884,2,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1173,0.59,0.565,2.253612518310547,logsw,500,500,1884,2,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1174,0.51,0.51,2.265275716781616,logsw,500,500,1884,2,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1175,0.57,0.51,2.249605417251587,logsw,500,500,1884,2,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1176,0.955,0.83,2.289865493774414,logsw,500,500,1884,3,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1177,0.9,0.605,2.238152503967285,logsw,500,500,1884,3,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1178,1.0,1.0,0.0,logsw,500,500,1884,3,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1179,0.805,0.61,2.2567663192749023,logsw,500,500,1884,3,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1180,0.7,0.5,2.2757441997528076,logsw,500,500,1884,3,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1181,0.585,0.545,2.248800754547119,logsw,500,500,1884,3,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1182,0.68,0.51,2.2446205615997314,logsw,500,500,1884,3,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1183,0.57,0.5,2.24898362159729,logsw,500,500,1884,3,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1184,0.6,0.5,2.2676842212677,logsw,500,500,1884,3,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1185,0.535,0.5,2.2453882694244385,logsw,500,500,1884,3,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1186,0.395,0.5,2.26971173286438,logsw,500,500,1884,3,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
1187,0.57,0.5,2.2508363723754883,logsw,500,500,1884,3,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
